Crash ID,CrashDate,CountyName,Fatals,Peds,Persons,State,StateName,TotalVehicles,Crash Date,Latitude,Longitude,Weather,Weather Name,Road Function,Road Function Name,Light Condition,Light Condition Name,Manner of Collision,Manner of Collision Name,Speed Limit,Speed Limit Name,Harmful Event,Harmful Event Name,Drunk Drivers,City,City Name,Functional System,Functional System Name,Work Zone,Work Zone Name
10490,/Date(1658760840000-0400)/,MONTGOMERY (101),1,0,8,1,Alabama,5,2022-07-25 10:54,32.34156944,-86.211338890,1,Clear,,,1,Daylight,98,Not Reported,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2130,MONTGOMERY,3,Principal Arterial - Other,0,None
10491,/Date(1658790660000-0400)/,ETOWAH (55),1,0,2,1,Alabama,1,2022-07-25 19:11,34.05955278,-86.036483330,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,1,Interstate,0,None
10492,/Date(1658882220000-0400)/,ETOWAH (55),1,0,2,1,Alabama,2,2022-07-26 20:37,33.95441667,-86.142394440,1,Clear,,,2,Dark - Not Lighted,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,1,Interstate,0,None
10493,/Date(1659052620000-0400)/,WALKER (127),1,0,1,1,Alabama,1,2022-07-28 19:57,33.72855000,-87.150450000,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,7,Local,0,None
10494,/Date(1659046800000-0400)/,ETOWAH (55),1,0,1,1,Alabama,1,2022-07-28 18:20,34.01959167,-86.203625000,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,7,Local,0,None
10495,/Date(1659086400000-0400)/,HENRY (67),1,0,1,1,Alabama,1,2022-07-29 05:20,31.64971389,-85.280680560,5,"Fog, Smog, Smoke",,,4,Dawn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10496,/Date(1659146400000-0400)/,TUSCALOOSA (125),1,0,3,1,Alabama,2,2022-07-29 22:00,33.25712778,-87.752930560,10,Cloudy,,,2,Dark - Not Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,5,Major Collector,0,None
10497,/Date(1658429940000-0400)/,MOBILE (97),1,0,2,1,Alabama,2,2022-07-21 14:59,30.82561667,-88.368552780,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10499,/Date(1659148200000-0400)/,ST. CLAIR (115),1,0,1,1,Alabama,1,2022-07-29 22:30,33.93519444,-86.207047220,2,Rain,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,30,Utility Pole/Light Support,,0,NOT APPLICABLE,5,Major Collector,0,None
10498,/Date(1659096600000-0400)/,CHAMBERS (17),1,0,3,1,Alabama,3,2022-07-29 08:10,32.74529722,-85.275791670,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,5,Major Collector,0,None
10500,/Date(1659203160000-0400)/,CHILTON (21),1,0,2,1,Alabama,2,2022-07-30 13:46,32.87264444,-86.652433330,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,700,CLANTON,4,Minor Arterial,0,None
10501,/Date(1659315840000-0400)/,MADISON (89),1,0,2,1,Alabama,1,2022-07-31 21:04,34.75213889,-86.646441670,10,Cloudy,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,1730,HUNTSVILLE,5,Major Collector,0,None
10503,/Date(1659321000000-0400)/,PIKE (109),1,0,1,1,Alabama,1,2022-07-31 22:30,31.69885556,-85.959083330,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,4,Minor Arterial,0,None
10502,/Date(1659276360000-0400)/,DEKALB (49),1,0,3,1,Alabama,3,2022-07-31 10:06,34.39777778,-85.634608330,1,Clear,,,1,Daylight,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10504,/Date(1659247140000-0400)/,ETOWAH (55),1,0,1,1,Alabama,1,2022-07-31 01:59,33.99693889,-86.097302780,10,Cloudy,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,190,ATTALLA,3,Principal Arterial - Other,0,None
10505,/Date(1659324540000-0400)/,MONTGOMERY (101),1,0,1,1,Alabama,1,2022-07-31 23:29,32.31278056,-86.242738890,1,Clear,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,30,Utility Pole/Light Support,,2130,MONTGOMERY,7,Local,0,None
10506,/Date(1659374700000-0400)/,BALDWIN (3),1,0,2,1,Alabama,2,2022-08-01 13:25,30.62846667,-87.612047220,2,Rain,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,14,Parked Motor Vehicle,,0,NOT APPLICABLE,1,Interstate,0,None
10507,/Date(1659331800000-0400)/,JEFFERSON (73),1,1,1,1,Alabama,1,2022-08-01 01:30,33.50509167,-86.862605560,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,350,BIRMINGHAM,3,Principal Arterial - Other,0,None
10509,/Date(1659331260000-0400)/,CULLMAN (43),2,0,2,1,Alabama,1,2022-08-01 01:21,34.23502222,-86.674219440,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,30,Utility Pole/Light Support,,0,NOT APPLICABLE,5,Major Collector,0,None
10508,/Date(1659391740000-0400)/,JEFFERSON (73),1,0,1,1,Alabama,1,2022-08-01 18:09,33.43219444,-86.953391670,10,Cloudy,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,57,Cable Barrier,,330,BESSEMER,1,Interstate,0,None
10510,/Date(1659428040000-0400)/,JEFFERSON (73),1,1,1,1,Alabama,1,2022-08-02 04:14,33.56707778,-86.638436110,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,1,Interstate,0,None
10511,/Date(1659487200000-0400)/,MOBILE (97),1,1,1,1,Alabama,1,2022-08-02 20:40,30.50303056,-88.255908330,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10512,/Date(1659548880000-0400)/,JEFFERSON (73),1,0,1,1,Alabama,1,2022-08-03 13:48,33.53277500,-86.798394440,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,25,Concrete Traffic Barrier,,350,BIRMINGHAM,1,Interstate,0,None
10513,/Date(1659549540000-0400)/,GENEVA (61),1,0,3,1,Alabama,2,2022-08-03 13:59,31.03341667,-85.875930560,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,1340,GENEVA,5,Major Collector,1,Construction
10514,/Date(1659661800000-0400)/,DEKALB (49),1,1,1,1,Alabama,1,2022-08-04 21:10,34.35094444,-85.736894440,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,5,Major Collector,0,None
10515,/Date(1659657600000-0400)/,COLBERT (33),1,0,1,1,Alabama,1,2022-08-04 20:00,34.61667222,-87.757805560,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,5,Major Collector,0,None
10516,/Date(1659639600000-0400)/,BULLOCK (11),1,0,2,1,Alabama,1,2022-08-04 15:00,32.12996389,-85.897108330,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,Rollover/Overturn,,0,NOT APPLICABLE,5,Major Collector,0,None
10517,/Date(1659653520000-0400)/,TUSCALOOSA (125),1,1,1,1,Alabama,1,2022-08-04 18:52,33.21888333,-87.549066670,10,Cloudy,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,3050,TUSCALOOSA,4,Minor Arterial,0,None
10518,/Date(1659743100000-0400)/,CALHOUN (15),1,0,2,1,Alabama,1,2022-08-05 19:45,33.58691389,-85.761205560,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10519,/Date(1659832320000-0400)/,MADISON (89),1,1,1,1,Alabama,1,2022-08-06 20:32,34.77104444,-86.589497220,2,Rain,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,1730,HUNTSVILLE,5,Major Collector,0,None
10523,/Date(1659813000000-0400)/,DEKALB (49),1,0,1,1,Alabama,1,2022-08-06 15:10,34.40620556,-85.778672220,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,1,Interstate,0,None
10522,/Date(1659797220000-0400)/,CHILTON (21),1,0,2,1,Alabama,2,2022-08-06 10:47,32.85915000,-86.640733330,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,700,CLANTON,4,Minor Arterial,0,None
10521,/Date(1659771000000-0400)/,MONTGOMERY (101),1,0,2,1,Alabama,2,2022-08-06 03:30,31.99376111,-86.292316670,1,Clear,,,2,Dark - Not Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10524,/Date(1659805440000-0400)/,MONTGOMERY (101),1,0,2,1,Alabama,2,2022-08-06 13:04,32.38206389,-86.206805560,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2130,MONTGOMERY,3,Principal Arterial - Other,0,None
10525,/Date(1659777240000-0400)/,AUTAUGA (1),1,0,2,1,Alabama,2,2022-08-06 05:14,32.43591944,-86.464841670,1,Clear,,,3,Dark - Lighted,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2540,PRATTVILLE,2,Principal Arterial - Other Freeways and Expressways,1,Construction
10529,/Date(1659933900000-0400)/,TUSCALOOSA (125),1,0,1,1,Alabama,1,2022-08-08 00:45,33.22901667,-87.740663890,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,7,Local,0,None
10526,/Date(1659895200000-0400)/,SHELBY (117),1,0,2,1,Alabama,2,2022-08-07 14:00,33.35076389,-86.535641670,10,Cloudy,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,6,Minor Collector,0,None
10528,/Date(1659906720000-0400)/,JEFFERSON (73),1,0,1,1,Alabama,1,2022-08-07 17:12,33.48632778,-86.856508330,2,Rain,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,10,Railway Vehicle,,350,BIRMINGHAM,7,Local,0,None
10527,/Date(1659911460000-0400)/,MORGAN (103),1,0,4,1,Alabama,2,2022-08-07 18:31,34.53775000,-86.912130560,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,890,DECATUR,3,Principal Arterial - Other,0,None
10530,/Date(1659963600000-0400)/,CULLMAN (43),1,0,5,1,Alabama,2,2022-08-08 09:00,34.13025000,-86.867158330,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,830,CULLMAN,5,Major Collector,0,None
10531,/Date(1660049100000-0400)/,SUMTER (119),1,0,2,1,Alabama,2,2022-08-09 08:45,32.51009722,-88.319972220,1,Clear,,,1,Daylight,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,1,Interstate,0,None
10533,/Date(1660227600000-0400)/,LOWNDES (85),1,0,3,1,Alabama,2,2022-08-11 10:20,32.05088889,-86.807502780,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10532,/Date(1660139100000-0400)/,SHELBY (117),1,0,4,1,Alabama,3,2022-08-10 09:45,33.16267222,-86.754894440,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,530,CALERA,3,Principal Arterial - Other,0,None
10534,/Date(1658172600000-0400)/,DALLAS (47),1,0,2,1,Alabama,2,2022-07-18 15:30,32.43385556,-87.061355560,2,Rain,,,1,Daylight,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10536,/Date(1660329000000-0400)/,MADISON (89),1,0,3,1,Alabama,3,2022-08-12 14:30,34.70540278,-86.588861110,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,1730,HUNTSVILLE,7,Local,0,None
10535,/Date(1660268400000-0400)/,TUSCALOOSA (125),1,1,4,1,Alabama,1,2022-08-11 21:40,33.14187500,-87.514319440,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10537,/Date(1660349700000-0400)/,MOBILE (97),1,1,1,1,Alabama,2,2022-08-12 20:15,30.81833889,-88.276463890,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,7,Local,0,None
10538,/Date(1660345200000-0400)/,JEFFERSON (73),1,0,2,1,Alabama,2,2022-08-12 19:00,33.56546944,-86.824358330,10,Cloudy,,,5,Dusk,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,350,BIRMINGHAM,1,Interstate,0,None
10539,/Date(1660421400000-0400)/,MARSHALL (95),1,0,1,1,Alabama,1,2022-08-13 16:10,34.36348333,-86.304563890,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,24,Guardrail Face,,1500,GUNTERSVILLE,7,Local,0,None
10540,/Date(1660368300000-0400)/,LIMESTONE (83),1,0,1,1,Alabama,1,2022-08-13 01:25,34.70250556,-86.976763890,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,0,NOT APPLICABLE,7,Local,0,None
10541,/Date(1660433100000-0400)/,CULLMAN (43),1,0,1,1,Alabama,1,2022-08-13 19:25,34.11794167,-86.812258330,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10542,/Date(1660453800000-0400)/,JEFFERSON (73),2,0,2,1,Alabama,1,2022-08-14 01:10,33.51027778,-86.802019440,1,Clear,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,350,BIRMINGHAM,4,Minor Arterial,0,None
10543,/Date(1660373400000-0400)/,BALDWIN (3),2,0,3,1,Alabama,1,2022-08-13 02:50,30.62616667,-87.616391670,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,33,Curb,,0,NOT APPLICABLE,5,Major Collector,0,None
10544,/Date(1655809200000-0400)/,GREENE (63),1,0,4,1,Alabama,2,2022-06-21 07:00,32.89083889,-87.902144440,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,14,Parked Motor Vehicle,,0,NOT APPLICABLE,1,Interstate,0,None
10546,/Date(1643111400000-0500)/,CHOCTAW (23),1,0,2,1,Alabama,1,2022-01-25 06:50,31.93409167,-88.342888890,2,Rain,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,5,Major Collector,0,None
10548,/Date(1644019200000-0500)/,ESCAMBIA (53),1,0,2,1,Alabama,1,2022-02-04 19:00,31.08465278,-87.533033330,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,1,Interstate,0,None
10545,/Date(1656194400000-0400)/,MOBILE (97),1,0,1,1,Alabama,1,2022-06-25 18:00,30.92569444,-88.281816670,10,Cloudy,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,5,Major Collector,0,None
10547,/Date(1643898300000-0500)/,GENEVA (61),1,0,1,1,Alabama,1,2022-02-03 09:25,31.16041111,-85.940394440,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,Rollover/Overturn,,0,NOT APPLICABLE,5,Major Collector,0,None
10549,/Date(1643798340000-0500)/,COFFEE (31),3,0,4,1,Alabama,1,2022-02-02 05:39,31.50395000,-85.915608330,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,4,Minor Arterial,0,None
10550,/Date(1647868800000-0400)/,JEFFERSON (73),2,0,3,1,Alabama,2,2022-03-21 09:20,33.66703056,-86.555855560,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,14,Parked Motor Vehicle,,0,NOT APPLICABLE,1,Interstate,0,None
10551,/Date(1651987380000-0400)/,WASHINGTON (129),1,0,2,1,Alabama,1,2022-05-08 01:23,31.63636944,-88.242047220,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,43,Other Fixed Object,,0,NOT APPLICABLE,5,Major Collector,0,None
10553,/Date(1644155040000-0500)/,TUSCALOOSA (125),1,0,3,1,Alabama,2,2022-02-06 08:44,33.15907500,-87.549083330,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,3050,TUSCALOOSA,3,Principal Arterial - Other,0,None
10552,/Date(1647754260000-0400)/,MONTGOMERY (101),1,0,2,1,Alabama,2,2022-03-20 01:31,32.26627778,-86.355519440,1,Clear,,,2,Dark - Not Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,1,Interstate,0,None
10554,/Date(1651896180000-0400)/,BALDWIN (3),1,2,1,1,Alabama,3,2022-05-07 00:03,30.65963333,-87.826883330,1,Clear,,,2,Dark - Not Lighted,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,1,Interstate,0,None
10555,/Date(1655535360000-0400)/,COLBERT (33),2,0,2,1,Alabama,1,2022-06-18 02:56,34.63660833,-87.648950000,1,Clear,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,30,Utility Pole/Light Support,,2190,MUSCLE SHOALS,3,Principal Arterial - Other,0,None
10557,/Date(1658636100000-0400)/,JEFFERSON (73),1,1,3,1,Alabama,1,2022-07-24 00:15,33.48895278,-86.887066670,1,Clear,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,350,BIRMINGHAM,3,Principal Arterial - Other,0,None
10558,/Date(1659865500000-0400)/,JEFFERSON (73),1,0,1,1,Alabama,1,2022-08-07 05:45,33.45716389,-86.861050000,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,350,BIRMINGHAM,4,Minor Arterial,0,None
10556,/Date(1655432400000-0400)/,MOBILE (97),1,0,2,1,Alabama,2,2022-06-16 22:20,30.63058333,-88.251305560,1,Clear,,,3,Dark - Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10560,/Date(1660575300000-0400)/,FRANKLIN (59),1,0,3,1,Alabama,2,2022-08-15 10:55,34.43944722,-87.968713890,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,5,Major Collector,0,None
10559,/Date(1660350060000-0400)/,SHELBY (117),1,0,2,1,Alabama,2,2022-08-12 20:21,33.42256389,-86.670177780,1,Clear,,,2,Dark - Not Lighted,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,1716,HOOVER,4,Minor Arterial,0,None
10561,/Date(1660564740000-0400)/,HOUSTON (69),1,0,4,1,Alabama,2,2022-08-15 07:59,31.20331111,-85.366580560,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,930,DOTHAN,3,Principal Arterial - Other,0,None
10562,/Date(1660612440000-0400)/,BARBOUR (5),1,0,1,1,Alabama,1,2022-08-15 21:14,31.80391667,-85.212941670,2,Rain,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,5,Major Collector,0,None
10563,/Date(1660675800000-0400)/,MONTGOMERY (101),1,1,1,1,Alabama,1,2022-08-16 14:50,32.31551111,-86.022994440,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,18,Other Object (not fixed),,0,NOT APPLICABLE,5,Major Collector,0,None
10564,/Date(1660725600000-0400)/,MADISON (89),1,1,2,1,Alabama,2,2022-08-17 04:40,34.70238611,-86.587219440,1,Clear,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,1730,HUNTSVILLE,2,Principal Arterial - Other Freeways and Expressways,0,None
10565,/Date(1660900980000-0400)/,ST. CLAIR (115),1,0,1,1,Alabama,1,2022-08-19 05:23,33.84040556,-86.104191670,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,32,Culvert,,0,NOT APPLICABLE,5,Major Collector,0,None
10567,/Date(1660914600000-0400)/,COVINGTON (39),1,0,4,1,Alabama,3,2022-08-19 09:10,31.18711389,-86.573369440,10,Cloudy,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10566,/Date(1660780680000-0400)/,TALLADEGA (121),1,0,6,1,Alabama,2,2022-08-17 19:58,33.27729722,-86.359169440,1,Clear,,,3,Dark - Lighted,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,680,CHILDERSBURG,3,Principal Arterial - Other,0,None
10568,/Date(1660926600000-0400)/,JEFFERSON (73),1,0,2,1,Alabama,2,2022-08-19 12:30,33.65999167,-86.830377780,10,Cloudy,,,1,Daylight,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,1,Interstate,0,None
10571,/Date(1661210100000-0400)/,BALDWIN (3),1,0,3,1,Alabama,2,2022-08-22 19:15,30.50175000,-87.708413890,10,Cloudy,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2890,SUMMERDALE,7,Local,0,None
10570,/Date(1661050020000-0400)/,CULLMAN (43),1,0,4,1,Alabama,3,2022-08-20 22:47,34.22514722,-86.732588890,2,Rain,,,2,Dark - Not Lighted,8,Sideswipe - Opposite Direction,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10573,/Date(1661195880000-0400)/,JEFFERSON (73),1,0,1,1,Alabama,1,2022-08-22 15:18,33.35062222,-86.935069440,2,Rain,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,330,BESSEMER,5,Major Collector,0,None
10572,/Date(1661184000000-0400)/,CLARKE (25),1,0,2,1,Alabama,2,2022-08-22 12:00,31.90011667,-87.683661110,10,Cloudy,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,7,Local,0,None
10569,/Date(1660881600000-0400)/,CULLMAN (43),1,0,1,1,Alabama,1,2022-08-19 00:00,34.10559167,-87.011175000,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,7,Local,0,None
10574,/Date(1661281800000-0400)/,WALKER (127),1,0,2,1,Alabama,2,2022-08-23 15:10,33.82760556,-87.317300000,2,Rain,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,1,Interstate,0,None
10575,/Date(1661339520000-0400)/,CHOCTAW (23),1,0,1,1,Alabama,1,2022-08-24 07:12,31.99516389,-88.294072220,2,Rain,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10577,/Date(1661475000000-0400)/,MOBILE (97),1,0,2,1,Alabama,2,2022-08-25 20:50,30.67592500,-88.136147220,1,Clear,,,3,Dark - Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2100,MOBILE,3,Principal Arterial - Other,0,None
